delivery_id,delivery_partner,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_cost,sla_expected_hours,delivery_rating,effective_speed_kmph,weather_factor,base_travel_time_hours,actual_delivery_time_hours,delay_hours,sla_breach_flag,cost_per_km,weight_cost_ratio,delay_bucket,sla_breach,cost_leakage_flag,
DEL22351,shadowfax,ev van,express,central,hot,240.7,41.29,1377.37,10,1,40,0.8,7.52,9.77,0,0,5.72,33.36,On Time,On Time,0,
DEL22352,dhl,bike,same day,central,cold,127.9,8.5,765,5,3,35,0.8,4.57,4.87,0,0,5.98,90,On Time,On Time,0,
DEL22353,fedex,ev bike,same day,west,foggy,218.9,41.7,1319.6,6,4,30,0.65,11.23,15.39,9.39,1,6.03,31.65,SLA Breach,Breach,0,
DEL22354,amazon logistics,bike,express,east,foggy,50.1,19.69,359.57,9,2,35,0.65,2.2,5.19,0,0,7.18,18.26,On Time,On Time,0,
DEL22355,dhl,bike,two day,west,clear,234,7.51,1192.53,18,4,35,1,6.69,9.06,0,0,5.1,158.79,On Time,On Time,0,
DEL22356,amazon logistics,ev bike,two day,north,stormy,64.8,36.4,433.2,17,4,30,0.8,2.7,2.73,0,0,6.69,11.9,On Time,On Time,0,
DEL22357,xpressbees,ev bike,standard,central,rainy,114.1,33.67,671.51,17,4,30,0.75,5.07,7.55,0,0,5.89,19.94,On Time,On Time,0,
DEL22358,blue dart,bike,same day,south,clear,180.2,41.2,1124.6,6,5,35,1,5.15,7.6,1.6,1,6.24,27.3,SLA Risk,Breach,0,
DEL22359,ecom express,bike,standard,east,foggy,168.5,4.94,857.32,18,4,35,0.65,7.41,11.8,0,0,5.09,173.55,On Time,On Time,0,
DEL22360,amazon logistics,ev van,standard,central,hot,169.4,45.87,984.61,18,4,40,0.8,5.29,7.59,0,0,5.81,21.47,On Time,On Time,0,
DEL22361,shadowfax,scooter,two day,north,rainy,235.3,12.14,1212.92,18,3,40,0.75,7.84,12.06,0,0,5.15,99.91,On Time,On Time,0,
DEL22362,blue dart,ev van,two day,north,clear,68.9,4.44,357.82,17,4,40,1,1.72,2.13,0,0,5.19,80.59,On Time,On Time,0,
DEL22363,ekart,truck,standard,west,hot,260.5,25.84,1380.02,18,5,38,0.8,8.57,10.7,0,0,5.3,53.41,On Time,On Time,0,
DEL22364,amazon logistics,ev van,same day,central,rainy,11.6,21.04,221.12,4,4,40,0.75,0.39,1.92,0,0,19.06,10.51,On Time,On Time,1,
DEL22365,delhivery,ev van,standard,central,clear,46.1,14.23,273.19,16,5,40,1,1.15,1.26,0,0,5.93,19.2,On Time,On Time,0,
DEL22366,fedex,truck,same day,central,clear,291.2,44.98,1632.7206,6,2,38,1,7.66,9.69,3.69,1,5.61,36.3,SLA Breach,Breach,0,
DEL22367,shadowfax,bike,express,east,foggy,227.8,1.73,1194.19,10,3,35,0.65,10.01,14.73,4.73,1,5.24,690.28,SLA Breach,Breach,0,
DEL22368,ekart,ev van,same day,west,foggy,45.6,41.9,453.7,4,5,40,0.65,1.75,4.18,0.18,1,9.95,10.83,Operational Variance,Breach,1,
DEL22369,amazon logistics,van,same day,central,cold,135,5.09,790.27,5,5,45,0.8,3.75,4.54,0,0,5.85,155.26,On Time,On Time,0,
DEL22370,fedex,scooter,standard,north,hot,3.6,41.06,139.18,16,4,40,0.8,0.11,0.65,0,0,38.66,3.39,On Time,On Time,1,
DEL22371,delhivery,truck,express,central,foggy,156.8,12.71,872.13,10,1,38,0.65,6.35,10.94,0.94,1,5.56,68.62,Operational Variance,Breach,0,
DEL22372,ekart,van,express,central,foggy,294.8,11.35,1558.05,10,3,45,0.65,10.08,15.06,5.06,1,5.29,137.27,SLA Breach,Breach,0,
DEL22373,dhl,ev bike,express,north,hot,194.4,18.6,1077.8,10,4,30,0.8,8.1,10.32,0.32,1,5.54,57.95,Operational Variance,Breach,0,
DEL22374,ekart,scooter,two day,east,clear,183.2,24.03,988.09,18,4,40,1,4.58,7.37,0,0,5.39,41.12,On Time,On Time,0,
DEL22375,ecom express,ev van,two day,east,rainy,248.8,9.65,1272.95,18,3,40,0.75,8.29,12.28,0,0,5.12,131.91,On Time,On Time,0,
DEL22376,dhl,bike,same day,west,hot,173.4,46.16,1105.48,6,4,35,0.8,6.19,8.41,2.41,1,6.38,23.95,SLA Risk,Breach,0,
DEL22377,fedex,van,two day,east,stormy,193.1,15.21,1011.13,18,4,45,0.8,5.36,7.75,0,0,5.24,66.48,On Time,On Time,0,
DEL22378,fedex,ev van,express,central,cold,89.9,9.74,528.72,9,2,40,0.8,2.81,2.87,0,0,5.88,54.28,On Time,On Time,0,
DEL22379,blue dart,ev van,same day,east,stormy,169.6,41.02,1071.06,6,2,40,0.8,5.3,8.16,2.16,1,6.32,26.11,SLA Risk,Breach,0,
DEL22380,shadowfax,ev bike,express,east,rainy,220.7,14.45,1196.85,10,2,30,0.75,9.81,13.68,3.68,1,5.42,82.83,SLA Breach,Breach,0,
DEL22381,dhl,truck,express,south,stormy,155.1,45.41,961.73,10,3,38,0.8,5.1,7.66,0,0,6.2,21.18,On Time,On Time,0,
DEL22382,delhivery,truck,two day,central,rainy,122.5,41.87,738.11,17,5,38,0.75,4.3,6.43,0,0,6.03,17.63,On Time,On Time,0,
DEL22383,dhl,scooter,two day,east,clear,64,17.07,371.21,17,5,40,1,1.6,2.42,0,0,5.8,21.75,On Time,On Time,0,
DEL22384,shadowfax,scooter,express,east,stormy,74.5,41.83,547.99,9,2,40,0.8,2.33,3.02,0,0,7.36,13.1,On Time,On Time,0,
DEL22385,blue dart,truck,express,west,clear,275.8,22.74,1497.22,10,2,38,1,7.26,10.13,0.13,1,5.43,65.84,Operational Variance,Breach,0,
DEL22386,amazon logistics,scooter,express,west,rainy,39.9,11.24,283.22,8,1,40,0.75,1.33,3.49,0,0,7.1,25.2,On Time,On Time,0,
DEL22387,shadowfax,scooter,two day,west,clear,189.2,10.75,978.25,18,3,40,1,4.73,6.88,0,0,5.17,91,On Time,On Time,0,
DEL22388,ekart,ev bike,two day,north,hot,220.9,16.6,1154.3,18,5,30,0.8,9.2,11.8,0,0,5.23,69.54,On Time,On Time,0,
DEL22389,shadowfax,ev bike,express,central,hot,60.8,43.46,484.38,9,5,30,0.8,2.53,3.46,0,0,7.97,11.15,On Time,On Time,0,
DEL22390,ekart,van,same day,central,cold,52.5,35.84,470.02,5,5,45,0.8,1.46,2.14,0,0,8.95,13.11,On Time,On Time,1,
DEL22391,shadowfax,scooter,two day,west,cold,63.5,32.78,415.84,17,3,40,0.8,1.98,2.82,0,0,6.55,12.69,On Time,On Time,0,
DEL22392,blue dart,scooter,express,east,cold,164.8,23.65,944.95,10,2,40,0.8,5.15,7.89,0,0,5.73,39.96,On Time,On Time,0,
DEL22393,shadowfax,scooter,two day,west,rainy,58.1,39.76,409.78,17,5,40,0.75,1.94,4.1,0,0,7.05,10.31,On Time,On Time,0,
DEL22394,delhivery,scooter,two day,west,clear,84.3,17.73,474.69,17,5,40,1,2.11,2.32,0,0,5.63,26.77,On Time,On Time,0,
DEL22395,delhivery,ev van,standard,south,rainy,107.1,8.66,561.48,17,5,40,0.75,3.57,5.56,0,0,5.24,64.84,On Time,On Time,0,
DEL22396,ekart,scooter,same day,east,cold,13.2,3.93,177.79,4,4,40,0.8,0.41,0.93,0,0,13.47,45.24,On Time,On Time,1,
DEL22397,blue dart,ev van,standard,north,foggy,9.4,43.93,178.79,16,4,40,0.65,0.36,3.24,0,0,19.02,4.07,On Time,On Time,1,
DEL22398,fedex,truck,same day,north,hot,3.6,0.67,116.77,4,5,38,0.8,0.12,0.46,0,0,32.44,174.28,On Time,On Time,1,
DEL22399,blue dart,van,standard,east,foggy,265.5,49.21,1475.13,18,3,45,0.65,9.08,13.79,0,0,5.56,29.98,On Time,On Time,0,
DEL22400,ekart,scooter,same day,west,stormy,275.5,49.52,1627.44,6,1,40,0.8,8.61,10.68,4.68,1,5.91,32.86,SLA Breach,Breach,0,
DEL22401,delhivery,ev bike,express,west,stormy,171.7,12.55,946.15,10,1,30,0.8,7.15,9.99,0,0,5.51,75.39,On Time,On Time,0,
DEL22402,amazon logistics,ev van,same day,central,cold,13.8,42.85,297.55,4,5,40,0.8,0.43,0.94,0,0,21.56,6.94,On Time,On Time,1,
DEL22403,xpressbees,ev van,same day,south,foggy,159,22.25,961.75,6,5,40,0.65,6.12,10.69,4.69,1,6.05,43.22,SLA Breach,Breach,0,
DEL22404,blue dart,ev bike,two day,east,cold,263.5,45.38,1453.64,18,4,30,0.8,10.98,13.93,0,0,5.52,32.03,On Time,On Time,0,
DEL22405,blue dart,bike,standard,central,stormy,256,19.21,1337.63,18,5,35,0.8,9.14,12.11,0,0,5.23,69.63,On Time,On Time,0,
DEL22406,amazon logistics,ev van,same day,north,foggy,177.6,25.94,1065.82,6,2,40,0.65,6.83,10.96,4.96,1,6,41.09,SLA Breach,Breach,0,
DEL22407,xpressbees,truck,standard,west,clear,36.1,37.17,292.01,16,4,38,1,0.95,1.93,0,0,8.09,7.86,On Time,On Time,0,
DEL22408,amazon logistics,truck,same day,south,cold,103.8,31.14,712.42,5,5,38,0.8,3.41,3.54,0,0,6.86,22.88,On Time,On Time,0,
DEL22409,blue dart,scooter,express,south,hot,296.8,10.63,1565.89,10,1,40,0.8,9.28,12.04,2.04,1,5.28,147.31,SLA Risk,Breach,0,
DEL22410,dhl,truck,standard,east,cold,247.8,19.91,1298.73,18,5,38,0.8,8.15,10.49,0,0,5.24,65.23,On Time,On Time,0,
DEL22411,blue dart,ev bike,standard,south,hot,215.6,24.13,1150.39,18,5,30,0.8,8.98,11.86,0,0,5.34,47.67,On Time,On Time,0,
DEL22412,dhl,truck,standard,east,foggy,95.7,36.72,588.66,17,5,38,0.65,3.87,6.2,0,0,6.15,16.03,On Time,On Time,0,
DEL22413,blue dart,bike,two day,west,cold,56.6,2.13,289.39,17,5,35,0.8,2.02,2.56,0,0,5.11,135.86,On Time,On Time,0,
DEL22414,delhivery,ev bike,two day,east,rainy,129,48.71,791.13,17,3,30,0.75,5.73,7.68,0,0,6.13,16.24,On Time,On Time,0,
DEL22415,fedex,ev bike,express,east,stormy,70.9,21.35,468.55,9,2,30,0.8,2.95,3.74,0,0,6.61,21.95,On Time,On Time,0,
DEL22416,ecom express,ev bike,express,south,foggy,101.3,20.35,617.55,9,1,30,0.65,5.19,7.67,0,0,6.1,30.35,On Time,On Time,0,
DEL22417,shadowfax,scooter,standard,north,stormy,243.4,43.53,1347.59,18,5,40,0.8,7.61,10.47,0,0,5.54,30.96,On Time,On Time,0,
DEL22418,xpressbees,scooter,standard,south,clear,52.3,24.45,334.85,17,5,40,1,1.31,1.61,0,0,6.4,13.7,On Time,On Time,0,
DEL22419,amazon logistics,van,standard,east,stormy,75.9,29.71,468.63,17,4,45,0.8,2.11,2.33,0,0,6.17,15.77,On Time,On Time,0,
DEL22420,ecom express,ev van,two day,south,foggy,77.3,35.7,493.6,17,4,40,0.65,2.97,5.15,0,0,6.39,13.83,On Time,On Time,0,
DEL22421,blue dart,ev bike,express,north,clear,274.3,15,1466.5,10,4,30,1,9.14,11.25,1.25,1,5.35,97.77,SLA Risk,Breach,0,
DEL22422,ekart,bike,two day,east,rainy,31.7,49.03,305.59,16,5,35,0.75,1.21,3.38,0,0,9.64,6.23,On Time,On Time,1,
DEL22423,shadowfax,bike,standard,east,rainy,138.3,41.25,815.25,17,4,35,0.75,5.27,6.91,0,0,5.89,19.76,On Time,On Time,0,
DEL22424,amazon logistics,bike,standard,central,rainy,279.3,40.2,1517.1,18,5,35,0.75,10.64,14.9,0,0,5.43,37.74,On Time,On Time,0,
DEL22425,xpressbees,ev van,standard,central,cold,258.4,4.66,1305.98,18,3,40,0.8,8.08,10.68,0,0,5.05,280.25,On Time,On Time,0,
DEL22426,xpressbees,ev van,standard,east,hot,197.9,23.79,1060.87,18,3,40,0.8,6.18,9.13,0,0,5.36,44.59,On Time,On Time,0,
DEL22427,ekart,scooter,standard,north,cold,209.3,24.75,1120.75,18,5,40,0.8,6.54,8.73,0,0,5.35,45.28,On Time,On Time,0,
DEL22428,dhl,ev van,express,west,clear,210.3,3.6,1112.3,10,5,40,1,5.26,7.56,0,0,5.29,308.97,On Time,On Time,0,
DEL22429,delhivery,truck,express,east,cold,37.7,36.05,346.65,8,5,38,0.8,1.24,2.07,0,0,9.19,9.62,On Time,On Time,1,
DEL22430,ekart,scooter,standard,east,stormy,19.3,17.82,149.96,16,5,40,0.8,0.6,1.48,0,0,7.77,8.42,On Time,On Time,0,
DEL22431,blue dart,ev bike,same day,west,hot,3.6,19.8,173.9,4,4,30,0.8,0.15,0.94,0,0,48.31,8.78,On Time,On Time,1,
DEL22432,ecom express,bike,express,west,cold,147.1,31.82,880.96,9,2,35,0.8,5.25,5.44,0,0,5.99,27.69,On Time,On Time,0,
DEL22433,delhivery,bike,same day,east,rainy,210.7,31.17,1247.01,6,3,35,0.75,8.03,11.56,5.56,1,5.92,40.01,SLA Breach,Breach,0,
DEL22434,dhl,scooter,same day,central,cold,143.8,42.23,945.69,5,5,40,0.8,4.49,5.26,0.26,1,6.58,22.39,Operational Variance,Breach,0,
DEL22435,amazon logistics,truck,two day,south,hot,3.6,44.49,151.47,16,3,38,0.8,0.12,0.53,0,0,42.08,3.4,On Time,On Time,1,
DEL22436,ecom express,ev van,same day,west,rainy,211.1,25.27,1231.31,6,2,40,0.75,7.04,11.18,5.18,1,5.83,48.73,SLA Breach,Breach,0,
DEL22437,dhl,truck,same day,east,stormy,119.1,39.88,815.14,5,2,38,0.8,3.92,4.77,0,0,6.84,20.44,On Time,On Time,0,
DEL22438,fedex,van,two day,central,hot,241.3,31.54,1301.12,18,3,45,0.8,6.7,9.37,0,0,5.39,41.25,On Time,On Time,0,
DEL22439,fedex,truck,standard,central,clear,280.7,10.28,1434.34,18,4,38,1,7.39,9.75,0,0,5.11,139.53,On Time,On Time,0,
DEL22440,amazon logistics,bike,two day,south,clear,138.5,1.06,695.68,17,5,35,1,3.96,4.35,0,0,5.02,656.3,On Time,On Time,0,
DEL22441,xpressbees,truck,express,central,clear,140.4,5.45,768.35,9,2,38,1,3.69,4.33,0,0,5.47,140.98,On Time,On Time,0,
DEL22442,fedex,ev bike,same day,east,hot,120.1,15.79,747.87,5,4,30,0.8,5,5.82,0.82,1,6.23,47.36,Operational Variance,Breach,0,
DEL22443,dhl,van,same day,south,stormy,127.4,20.98,799.94,5,3,45,0.8,3.54,4.48,0,0,6.28,38.13,On Time,On Time,0,
DEL22444,dhl,truck,standard,west,foggy,186.3,32.44,1028.82,18,5,38,0.65,7.54,12.17,0,0,5.52,31.71,On Time,On Time,0,
DEL22445,shadowfax,scooter,same day,central,stormy,221.7,23.79,1279.87,6,1,40,0.8,6.93,9.15,3.15,1,5.77,53.8,SLA Breach,Breach,0,
DEL22446,amazon logistics,ev van,express,west,stormy,120.3,45.93,789.29,9,2,40,0.8,3.76,4.7,0,0,6.56,17.18,On Time,On Time,0,
DEL22447,delhivery,scooter,standard,north,rainy,73.1,7.21,387.13,17,3,40,0.75,2.44,4.1,0,0,5.3,53.69,On Time,On Time,0,
DEL22448,xpressbees,bike,two day,east,stormy,32.9,4.58,178.24,16,5,35,0.8,1.18,1.19,0,0,5.42,38.92,On Time,On Time,0,
DEL22449,fedex,ev van,two day,south,cold,220.2,46.85,1241.55,18,3,40,0.8,6.88,8.99,0,0,5.64,26.5,On Time,On Time,0,
DEL22450,blue dart,truck,standard,south,cold,124.8,8.88,650.64,17,3,38,0.8,4.11,5.08,0,0,5.21,73.27,On Time,On Time,0,
DEL22451,delhivery,van,standard,west,rainy,213.7,38.89,1185.17,18,5,45,0.75,6.33,10.58,0,0,5.55,30.47,On Time,On Time,0,
DEL22452,dhl,ev bike,standard,north,rainy,108.6,21.86,608.58,17,4,30,0.75,4.83,7.15,0,0,5.6,27.84,On Time,On Time,0,
DEL22453,ekart,scooter,express,central,clear,196.7,12.26,1070.28,10,2,40,1,4.92,7.35,0,0,5.44,87.3,On Time,On Time,0,
DEL22454,delhivery,scooter,standard,central,cold,130.2,11.61,685.83,17,3,40,0.8,4.07,4.37,0,0,5.27,59.07,On Time,On Time,0,
DEL22455,ekart,bike,same day,north,foggy,281.2,44.54,1632.7206,6,1,35,0.65,12.36,17,11,1,5.81,36.66,SLA Breach,Breach,0,
DEL22456,amazon logistics,truck,express,south,stormy,143.6,28.52,853.56,9,2,38,0.8,4.72,5.66,0,0,5.94,29.93,On Time,On Time,0,
DEL22457,xpressbees,ev bike,two day,south,foggy,202.1,38.6,1126.3,18,4,30,0.65,10.36,14.36,0,0,5.57,29.18,On Time,On Time,0,
DEL22458,blue dart,ev van,same day,north,clear,171.3,27.33,1038.49,6,4,40,1,4.28,6.48,0.48,1,6.06,38,Operational Variance,Breach,0,
DEL22459,xpressbees,truck,two day,north,foggy,249.3,4.29,1259.37,18,5,38,0.65,10.09,14.51,0,0,5.05,293.56,On Time,On Time,0,
DEL22460,fedex,bike,standard,west,clear,214.4,17.4,1124.2,18,5,35,1,6.13,8.64,0,0,5.24,64.61,On Time,On Time,0,
DEL22461,xpressbees,scooter,two day,east,hot,123.2,26.94,696.82,17,4,40,0.8,3.85,4.79,0,0,5.66,25.87,On Time,On Time,0,
DEL22462,ekart,scooter,express,south,foggy,48,25.17,365.51,8,2,40,0.65,1.85,4.72,0,0,7.61,14.52,On Time,On Time,0,
DEL22463,delhivery,ev van,express,east,rainy,128.1,39.27,808.31,9,1,40,0.75,4.27,6.71,0,0,6.31,20.58,On Time,On Time,0,
DEL22464,ekart,truck,same day,south,rainy,273.7,37.2,1580.1,6,2,38,0.75,9.6,13.33,7.33,1,5.77,42.48,SLA Breach,Breach,0,
DEL22465,ecom express,ev van,express,east,stormy,225.8,32.48,1276.44,10,3,40,0.8,7.06,9.34,0,0,5.65,39.3,On Time,On Time,0,
DEL22466,shadowfax,ev van,express,north,rainy,124.6,45.52,809.56,9,3,40,0.75,4.15,6.08,0,0,6.5,17.78,On Time,On Time,0,
DEL22467,delhivery,ev van,standard,north,stormy,114,48.94,716.82,17,4,40,0.8,3.56,4.28,0,0,6.29,14.65,On Time,On Time,0,
DEL22468,ecom express,scooter,express,central,clear,15.8,2.77,137.31,8,5,40,1,0.4,1.11,0,0,8.69,49.57,On Time,On Time,1,
DEL22469,amazon logistics,truck,express,south,cold,91.6,47.23,649.69,9,2,38,0.8,3.01,3.05,0,0,7.09,13.76,On Time,On Time,0,
DEL22470,fedex,bike,standard,south,clear,194.9,18.36,1029.58,18,3,35,1,5.57,7.77,0,0,5.28,56.08,On Time,On Time,0,
DEL22471,xpressbees,van,two day,west,hot,270.5,38.58,1468.24,18,3,45,0.8,7.51,10.07,0,0,5.43,38.06,On Time,On Time,0,
DEL22472,blue dart,scooter,standard,east,cold,200.9,33.03,1103.59,18,4,40,0.8,6.28,8.97,0,0,5.49,33.41,On Time,On Time,0,
DEL22473,shadowfax,bike,standard,north,cold,10.9,17.88,108.14,16,4,35,0.8,0.39,0.43,0,0,9.92,6.05,On Time,On Time,1,
DEL22474,ecom express,bike,express,west,cold,98.4,41.8,667.4,9,4,35,0.8,3.51,4.43,0,0,6.78,15.97,On Time,On Time,0,
DEL22475,dhl,van,express,north,cold,233.8,4.54,1232.62,10,5,45,0.8,6.49,8.57,0,0,5.27,271.5,On Time,On Time,0,
DEL22476,delhivery,bike,express,east,stormy,249.7,11.74,1333.72,10,2,35,0.8,8.92,11.68,1.68,1,5.34,113.6,SLA Risk,Breach,0,
DEL22477,xpressbees,truck,two day,south,clear,29,39.21,262.63,16,5,38,1,0.76,1.52,0,0,9.06,6.7,On Time,On Time,1,
DEL22478,xpressbees,scooter,same day,west,hot,80,25.96,577.88,5,5,40,0.8,2.5,2.61,0,0,7.22,22.26,On Time,On Time,0,
DEL22479,xpressbees,scooter,standard,east,stormy,97.6,5.21,503.63,17,5,40,0.8,3.05,3.55,0,0,5.16,96.67,On Time,On Time,0,
DEL22480,shadowfax,bike,same day,east,rainy,267.7,32.1,1534.8,6,1,35,0.75,10.2,14.53,8.53,1,5.73,47.81,SLA Breach,Breach,0,
DEL22481,blue dart,van,express,central,cold,173.2,20.44,977.32,10,5,45,0.8,4.81,7.65,0,0,5.64,47.81,On Time,On Time,0,
DEL22482,blue dart,scooter,two day,east,foggy,56.9,3.54,295.12,17,5,40,0.65,2.19,4.63,0,0,5.19,83.37,On Time,On Time,0,
DEL22483,amazon logistics,truck,two day,north,hot,174,2.66,877.98,18,5,38,0.8,5.72,8.43,0,0,5.05,330.07,On Time,On Time,0,
DEL22484,amazon logistics,ev van,same day,north,rainy,218.2,5.57,1207.71,6,3,40,0.75,7.27,11.14,5.14,1,5.53,216.82,SLA Breach,Breach,0,
DEL22485,delhivery,ev bike,express,south,cold,109,17.5,647.5,9,5,30,0.8,4.54,5.35,0,0,5.94,37,On Time,On Time,0,
DEL22486,shadowfax,bike,standard,north,cold,282.4,29.43,1500.29,18,3,35,0.8,10.09,12.78,0,0,5.31,50.98,On Time,On Time,0,
DEL22487,fedex,bike,two day,central,clear,248.7,34.78,1347.84,18,4,35,1,7.11,9.69,0,0,5.42,38.75,On Time,On Time,0,
DEL22488,dhl,ev van,standard,west,cold,187.6,32.95,1036.85,18,5,40,0.8,5.86,8.06,0,0,5.53,31.47,On Time,On Time,0,
DEL22489,shadowfax,ev van,express,west,foggy,114.4,5.64,638.92,9,2,40,0.65,4.4,7.1,0,0,5.58,113.28,On Time,On Time,0,
DEL22490,ecom express,van,same day,west,clear,4.3,39.97,241.41,4,3,45,1,0.1,0.97,0,0,56.14,6.04,On Time,On Time,1,
DEL22491,amazon logistics,van,express,west,clear,22.4,40.03,282.09,8,3,45,1,0.5,0.74,0,0,12.59,7.05,On Time,On Time,1,
DEL22492,blue dart,van,same day,south,foggy,241.8,16.74,1359.22,6,3,45,0.65,8.27,13.26,7.26,1,5.62,81.2,SLA Breach,Breach,0,
DEL22493,fedex,truck,standard,north,clear,268.7,38.23,1458.19,18,5,38,1,7.07,9.14,0,0,5.43,38.14,On Time,On Time,0,
DEL22494,ecom express,scooter,two day,north,hot,38,10.04,220.12,16,3,40,0.8,1.19,1.25,0,0,5.79,21.92,On Time,On Time,0,
DEL22495,ekart,ev van,standard,east,stormy,27.9,7.93,163.29,16,3,40,0.8,0.87,1.41,0,0,5.85,20.59,On Time,On Time,0,
DEL22496,amazon logistics,van,express,south,rainy,206.6,25.09,1158.27,10,3,45,0.75,6.12,10.6,0.6,1,5.61,46.16,Operational Variance,Breach,0,
DEL22497,fedex,scooter,express,central,cold,167.8,5.02,904.06,10,4,40,0.8,5.24,8.19,0,0,5.39,180.09,On Time,On Time,0,
DEL22498,fedex,scooter,two day,central,foggy,111.2,28.61,641.83,17,5,40,0.65,4.28,6.89,0,0,5.77,22.43,On Time,On Time,0,
DEL22499,ekart,ev van,same day,west,hot,93.6,27,649,5,3,40,0.8,2.93,3.27,0,0,6.93,24.04,On Time,On Time,0,
DEL22500,ecom express,scooter,two day,east,foggy,74.1,6.33,389.49,17,5,40,0.65,2.85,5.28,0,0,5.26,61.53,On Time,On Time,0,
DEL22501,fedex,ev bike,same day,central,stormy,60.7,33.71,504.63,5,2,30,0.8,2.53,3.31,0,0,8.31,14.97,On Time,On Time,0,
DEL22502,shadowfax,ev bike,two day,east,stormy,69.1,25.18,421.04,17,4,30,0.8,2.88,3.33,0,0,6.09,16.72,On Time,On Time,0,
DEL22503,fedex,ev van,express,east,cold,100,4.41,563.23,9,2,40,0.8,3.13,3.32,0,0,5.63,127.72,On Time,On Time,0,
DEL22504,delhivery,bike,standard,west,hot,153.8,30.03,859.09,18,4,35,0.8,5.49,8.12,0,0,5.59,28.61,On Time,On Time,0,
DEL22505,amazon logistics,van,standard,south,stormy,293.6,21.44,1532.32,18,3,45,0.8,8.16,10.32,0,0,5.22,71.47,On Time,On Time,0,
DEL22506,ekart,ev van,express,east,clear,9.6,29.48,186.44,8,2,40,1,0.24,1.06,0,0,19.42,6.32,On Time,On Time,1,
DEL22507,ekart,bike,same day,south,clear,229.2,30.62,1337.86,6,5,35,1,6.55,9.12,3.12,1,5.84,43.69,SLA Breach,Breach,0,
DEL22508,amazon logistics,bike,standard,north,clear,32.4,20.1,222.3,16,4,35,1,0.93,1.24,0,0,6.86,11.06,On Time,On Time,0,
DEL22509,blue dart,bike,express,west,stormy,165.5,6.56,897.18,10,1,35,0.8,5.91,8.5,0,0,5.42,136.77,On Time,On Time,0,
DEL22510,xpressbees,bike,same day,central,cold,57.7,31.55,483.15,5,3,35,0.8,2.06,2.39,0,0,8.37,15.31,On Time,On Time,0,
DEL22511,fedex,ev bike,standard,east,clear,4.8,49.5,172.5,16,3,30,1,0.16,0.73,0,0,35.94,3.48,On Time,On Time,1,
DEL22512,amazon logistics,van,two day,north,stormy,38.7,24.29,266.37,16,4,45,0.8,1.08,1.14,0,0,6.88,10.97,On Time,On Time,0,
DEL22513,delhivery,bike,two day,south,foggy,68.2,39.59,459.77,17,4,35,0.65,3,5.53,0,0,6.74,11.61,On Time,On Time,0,
DEL22514,xpressbees,ev bike,two day,central,cold,89.1,45.94,583.32,17,5,30,0.8,3.71,3.97,0,0,6.55,12.7,On Time,On Time,0,
DEL22515,ekart,scooter,two day,west,foggy,56.3,31.98,377.44,17,4,40,0.65,2.17,5.17,0,0,6.7,11.8,On Time,On Time,0,
DEL22516,amazon logistics,bike,standard,south,hot,91,10.27,485.81,17,5,35,0.8,3.25,3.72,0,0,5.34,47.3,On Time,On Time,0,
DEL22517,dhl,ev van,standard,central,cold,90,33.45,550.35,17,4,40,0.8,2.81,3.37,0,0,6.12,16.45,On Time,On Time,0,
DEL22518,delhivery,truck,two day,north,foggy,272.6,15.83,1410.49,18,4,38,0.65,11.04,15.55,0,0,5.17,89.1,On Time,On Time,0,
DEL22519,fedex,van,standard,east,clear,230.1,9.34,1178.52,18,4,45,1,5.11,7.38,0,0,5.12,126.18,On Time,On Time,0,
DEL22520,delhivery,ev van,same day,east,cold,56.8,32.87,482.61,5,5,40,0.8,1.78,2.26,0,0,8.5,14.68,On Time,On Time,1,
DEL22521,ekart,scooter,same day,north,cold,194.4,35.1,1177.3,6,4,40,0.8,6.08,8.17,2.17,1,6.06,33.54,SLA Risk,Breach,0,
DEL22522,xpressbees,truck,express,north,rainy,123.7,45.81,805.93,9,3,38,0.75,4.34,6.26,0,0,6.52,17.59,On Time,On Time,0,
DEL22523,shadowfax,ev bike,express,west,rainy,139.3,35.44,852.82,9,3,30,0.75,6.19,7.79,0,0,6.12,24.06,On Time,On Time,0,
DEL22524,xpressbees,bike,express,north,stormy,100.5,26.07,630.71,9,1,35,0.8,3.59,3.72,0,0,6.28,24.19,On Time,On Time,0,
DEL22525,amazon logistics,scooter,two day,east,foggy,197.3,32.08,1082.74,18,3,40,0.65,7.59,11.66,0,0,5.49,33.75,On Time,On Time,0,
DEL22526,fedex,bike,same day,west,foggy,8.5,48.89,289.17,4,5,35,0.65,0.37,2.86,0,0,34.02,5.91,On Time,On Time,1,
DEL22527,fedex,truck,express,east,cold,113.5,30.39,708.67,9,2,38,0.8,3.73,4.01,0,0,6.24,23.32,On Time,On Time,0,
DEL22528,delhivery,ev bike,same day,south,cold,230.8,22.57,1321.71,6,5,30,0.8,9.62,11.94,5.94,1,5.73,58.56,SLA Breach,Breach,0,
DEL22529,ekart,bike,standard,central,foggy,297.1,30.75,1583.25,18,4,35,0.65,13.06,17.14,0,0,5.33,51.49,On Time,On Time,0,
DEL22530,xpressbees,bike,express,east,hot,41.5,36.52,367.06,8,2,35,0.8,1.48,1.83,0,0,8.84,10.05,On Time,On Time,1,
